ID	name	source	formula	mass	charge	xrefs
MNXM744615	AM4N (cyclosporine)	M_am4ncs_c;M_am4ncs_e;M_am4ncs_r	C61H109N11O12	1188.5851	0	biggM:am4ncs;bigg.metabolite:am4ncs;biggM:M_am4ncs
MNXM744616	AM9 (cyclosporine)	M_am9csa_c;M_am9csa_e;M_am9csa_r	C62H111N11O13	1218.61108	0	biggM:am9csa;bigg.metabolite:am9csa;biggM:M_am9csa
MNXM744617	Arginyl-Alanyl-Alanine	M_argalaala_c;M_argalaala_e	C12H25N6O4	317.36494	1	biggM:argalaala;bigg.metabolite:argalaala;biggM:M_argalaala
MNXM744618	Arginyl-Alanine-Phenylalanine	M_argalaphe_c;M_argalaphe_e	C18H29N6O4	393.4609	1	biggM:argalaphe;bigg.metabolite:argalaphe;biggM:M_argalaphe
MNXM744619	Arginyl-Alanyl-Threonine	M_argalathr_c;M_argalathr_e	C13H27N6O5	347.39092	1	biggM:argalathr;bigg.metabolite:argalathr;biggM:M_argalathr
MNXM744620	Arginyl-Arginine	M_argarg_c;M_argarg_e	C12H28N8O3	332.40284	2	biggM:argarg;bigg.metabolite:argarg;biggM:M_argarg
MNXM744621	Arginyl-Arginyl-Lysine	M_argarglys_c;M_argarglys_e	C18H41N10O4	461.58314	3	biggM:argarglys;bigg.metabolite:argarglys;biggM:M_argarglys
MNXM744622	Arginyl-Arginyl-Metheonine	M_argargmet_c;M_argargmet_e	C17H37N9O4S	463.59994	2	biggM:argargmet;bigg.metabolite:argargmet;biggM:M_argargmet
MNXM744623	Arginyl-Cystinyl-Glycine	M_argcysgly_c;M_argcysgly_e	C11H23N6O4S	335.40436	1	biggM:argcysgly;bigg.metabolite:argcysgly;biggM:M_argcysgly
MNXM744624	Arginyl-Cystinyl-Serine	M_argcysser_c;M_argcysser_e	C12H25N6O5S	365.43034	1	biggM:argcysser;bigg.metabolite:argcysser;biggM:M_argcysser
MNXM744625	Arginyl-Glutamyl-Glutamate	M_arggluglu_c;M_arggluglu_e	C16H27N6O8	431.42122	-1	biggM:arggluglu;bigg.metabolite:arggluglu;biggM:M_arggluglu
MNXM744626	Arginyl-Glutamyl-Proline	M_argglupro_c;M_argglupro_e	C16H28N6O6	400.43036	0	biggM:argglupro;bigg.metabolite:argglupro;biggM:M_argglupro
MNXM744627	Arginyl-Glycyl-Glycine	M_argglygly_c;M_argglygly_e	C10H21N6O4	289.31178	1	biggM:argglygly;bigg.metabolite:argglygly;biggM:M_argglygly
MNXM744628	Arginyl-Histidyl-Threonine	M_arghisthr_c;M_arghisthr_e	C16H29N8O5	413.45238	1	biggM:arghisthr;bigg.metabolite:arghisthr;biggM:M_arghisthr
MNXM744629	Arginyl-Leucyl-Phenylalanine	M_argleuphe_c;M_argleuphe_e	C21H35N6O4	435.54064	1	biggM:argleuphe;bigg.metabolite:argleuphe;biggM:M_argleuphe
MNXM744630	Arginyl-Lysyl-Aspartate	M_arglysasp_c;M_arglysasp_e	C16H32N7O6	418.46886	1	biggM:arglysasp;bigg.metabolite:arglysasp;biggM:M_arglysasp
MNXM744631	Arginyl-Phenylalanine-Arginine	M_argphearg_c;M_argphearg_e	C21H37N9O4	479.57674	2	biggM:argphearg;bigg.metabolite:argphearg;biggM:M_argphearg
MNXM744632	Arginyl-Prolyl-Methionine	M_argpromet_c;M_argpromet_e	C16H31N6O4S	403.52138	1	biggM:argpromet;bigg.metabolite:argpromet;biggM:M_argpromet
MNXM744633	Arginyl-Prolyl-Threonine	M_argprothr_c;M_argprothr_e	C15H29N6O5	373.4282	1	biggM:argprothr;bigg.metabolite:argprothr;biggM:M_argprothr
MNXM744634	Arginyl-Seryl-Serine	M_argserser_c;M_argserser_e	C12H25N6O6	349.36374	1	biggM:argserser;bigg.metabolite:argserser;biggM:M_argserser
MNXM744635	Argtyrval	M_argtyrval_c;M_argtyrval_e	C20H33N6O5	437.51346	1	biggM:argtyrval;bigg.metabolite:argtyrval;biggM:M_argtyrval
MNXM744636	Arginyl-Valyl-Cysteine	M_argvalcys_c;M_argvalcys_e	C14H29N6O4S	377.4841	1	biggM:argvalcys;bigg.metabolite:argvalcys;biggM:M_argvalcys
MNXM744637	Arginyl-Valyl-Tryptophan	M_argvaltrp_c;M_argvaltrp_e	C22H34N7O4	460.55014	1	biggM:argvaltrp;bigg.metabolite:argvaltrp;biggM:M_argvaltrp
MNXM744638	Asparaginyl-Asparaginyl-Arginine	M_asnasnarg_c;M_asnasnarg_e	C14H27N8O6	403.4145	1	biggM:asnasnarg;bigg.metabolite:asnasnarg;biggM:M_asnasnarg
MNXM744639	Asparaginyl-Cysteinyl-Cysteine	M_asncyscys_c;M_asncyscys_e	C10H18N4O5S2	338.40588	0	biggM:asncyscys;bigg.metabolite:asncyscys;biggM:M_asncyscys
MNXM744640	Asparaginyl-Methionyl-Proline	M_asnmetpro_c;M_asnmetpro_e	C14H24N4O5S	360.43032	0	biggM:asnmetpro;bigg.metabolite:asnmetpro;biggM:M_asnmetpro
MNXM744641	Asparaginyl-Phenylalanyl-Aspartate	M_asnpheasp_c;M_asnpheasp_e	C17H21N4O7	393.3714	-1	biggM:asnpheasp;bigg.metabolite:asnpheasp;biggM:M_asnpheasp
MNXM744642	Asparaginyl-Phenylalanyl-Cysteine	M_asnphecys_c;M_asnphecys_e	C16H22N4O5S	382.43584	0	biggM:asnphecys;bigg.metabolite:asnphecys;biggM:M_asnphecys
MNXM744643	Asparaginyl-Tyrosyl-Glycine	M_asntyrgly_c;M_asntyrgly_e	C15H20N4O6	352.34266	0	biggM:asntyrgly;bigg.metabolite:asntyrgly;biggM:M_asntyrgly
MNXM744644	Asparaginyl-Tyrosyl-Phenylalanine	M_asntyrphe_c;M_asntyrphe_e	C22H26N4O6	442.4652	0	biggM:asntyrphe;bigg.metabolite:asntyrphe;biggM:M_asntyrphe
MNXM744645	Asparaginyl-Tyrosyl-Threonine	M_asntyrthr_c;M_asntyrthr_e	C17H24N4O7	396.39522	0	biggM:asntyrthr;bigg.metabolite:asntyrthr;biggM:M_asntyrthr
MNXM744646	Asparaginyl-Alanyl-Arginine	M_aspalaarg_c;M_aspalaarg_e	C13H24N6O6	360.3665	0	biggM:aspalaarg;bigg.metabolite:aspalaarg;biggM:M_aspalaarg
MNXM744647	Aspartyl-Asparaginyl-Glutamate	M_aspasnglu_c;M_aspasnglu_e	C13H18N4O9	374.30358	-2	biggM:aspasnglu;bigg.metabolite:aspasnglu;biggM:M_aspasnglu
MNXM744648	Aspartyl-Glutamate	M_aspglu_c;M_aspglu_e	C9H12N2O7	260.20086	-2	biggM:aspglu;bigg.metabolite:aspglu;biggM:M_aspglu
MNXM744649	Aspartyl-Glutamyl-Proline	M_aspglupro_c;M_aspglupro_e	C14H19N3O8	357.31608	-2	biggM:aspglupro;bigg.metabolite:aspglupro;biggM:M_aspglupro
MNXM744650	Aspartyl-Glutamyl-Tryptophan	M_aspglutrp_c;M_aspglutrp_e	C20H22N4O8	446.41084	-2	biggM:aspglutrp;bigg.metabolite:aspglutrp;biggM:M_aspglutrp
MNXM744651	Aspartyl-Histidyl-Cysteine	M_asphiscys_c;M_asphiscys_e	C13H18N5O6S	372.37812	-1	biggM:asphiscys;bigg.metabolite:asphiscys;biggM:M_asphiscys
MNXM744652	Aspartyl-Histidyl-Proline	M_asphispro_c;M_asphispro_e	C15H20N5O6	366.3494	-1	biggM:asphispro;bigg.metabolite:asphispro;biggM:M_asphispro
MNXM744653	Aspartyl-Lysyl-Glutamate	M_asplysglu_c;M_asplysglu_e	C15H25N4O8	389.38116	-1	biggM:asplysglu;bigg.metabolite:asplysglu;biggM:M_asplysglu
MNXM744654	Aspartyl-Lysyl-Histidine	M_asplyshis_c;M_asplyshis_e	C16H26N6O6	398.41448	0	biggM:asplyshis;bigg.metabolite:asplyshis;biggM:M_asplyshis
MNXM744655	Aspartyl-Methionyl-Aspartate	M_aspmetasp_c;M_aspmetasp_e	C13H19N3O8S	377.37138	-2	biggM:aspmetasp;bigg.metabolite:aspmetasp;biggM:M_aspmetasp
MNXM744656	Aspartyl-Prolyl-Lysine	M_aspprolys_c;M_aspprolys_e	C15H26N4O6	358.3903	0	biggM:aspprolys;bigg.metabolite:aspprolys;biggM:M_aspprolys
MNXM744657	Aspartyl-Valyl-Asparagine	M_aspvalasn_c;M_aspvalasn_e	C13H21N4O7	345.3286	-1	biggM:aspvalasn;bigg.metabolite:aspvalasn;biggM:M_aspvalasn
MNXM744658	Atorvastatin-acyl-glucuronide / G2	M_atvacylgluc_r	C39H42FN2O11	733.7560632	-1	biggM:atvacylgluc;bigg.metabolite:atvacylgluc;biggM:M_atvacylgluc
MNXM744659	Atorvastatin-ether-glucuronide -G1	M_atvethgluc_r	C45H48FN2O17	907.8643032	-3	biggM:atvethgluc;bigg.metabolite:atvethgluc;biggM:M_atvethgluc
MNXM744660	Atorvastatin-lactone	M_atvlac_c;M_atvlac_e;M_atvlac_r	C33H33FN2O4	540.6246032	0	biggM:atvlac;bigg.metabolite:atvlac;biggM:M_atvlac
MNXM744661	Atorvastatin-lactone-ether-glucuronide / G3	M_atvlacgluc_r	C39H40FN2O10	715.7407832	-1	biggM:atvlacgluc;bigg.metabolite:atvlacgluc;biggM:M_atvlacgluc
MNXM744662	Dodecanedioyl Carnitine	M_c12dc_c;M_c12dc_e;M_c12dc_x	C19H34NO6	372.4764	-1	biggM:c12dc;bigg.metabolite:c12dc;biggM:M_c12dc
MNXM744663	Octenoyl Carnitine	M_c81crn_c;M_c81crn_e	C15H27NO4	285.37922	0	biggM:c81crn;bigg.metabolite:c81crn;biggM:M_c81crn
MNXM744664	Carboxy-gliclazide	M_crglz_c;M_crglz_e;M_crglz_r	C15H17N3O5S	351.3787	-2	biggM:crglz;bigg.metabolite:crglz;biggM:M_crglz
MNXM744665	Cerivastatin	M_crvs_c;M_crvs_e;M_crvs_r	C25H31FNNaO5	467.5055532	0	biggM:crvs;bigg.metabolite:crvs;biggM:M_crvs
MNXM744666	Cerivastatin-M1	M_crvsm1_c;M_crvsm1_e;M_crvsm1_r	C24H29FNNaO5	453.4789732	0	biggM:crvsm1;bigg.metabolite:crvsm1;biggM:M_crvsm1
MNXM744667	Cerivastatin-M22	M_crvsm22_c;M_crvsm22_r	C25H29FNNaO4	449.4902732	0	biggM:crvsm22;bigg.metabolite:crvsm22;biggM:M_crvsm22
MNXM744668	Cerivastatin-M23	M_crvsm23_c;M_crvsm23_e;M_crvsm23_r	C25H31FNNaO6	483.5049532	0	biggM:crvsm23;bigg.metabolite:crvsm23;biggM:M_crvsm23
MNXM744669	Cerivastatin-M24	M_crvsm24_c;M_crvsm24_e;M_crvsm24_r	C24H29FNNaO6	469.4783732	0	biggM:crvsm24;bigg.metabolite:crvsm24;biggM:M_crvsm24
MNXM744670	Cerivastatin-M31	M_crvsm31_c;M_crvsm31_r	C26H31FNNaO5	479.5162532	0	biggM:crvsm31;bigg.metabolite:crvsm31;biggM:M_crvsm31
MNXM744671	Cyclosporine-sulphate	M_csasulp_c;M_csasulp_e	C62H110N11O15S	1281.66794	-1	biggM:csasulp;bigg.metabolite:csasulp;biggM:M_csasulp
MNXM744672	Cis2Trans4Decadienoyl Coenzyme A	M_ctdecdcoa_m	C31H46N7O17P3S	913.721203	-4	biggM:ctdecdcoa;bigg.metabolite:ctdecdcoa;biggM:M_ctdecdcoa
MNXM744673	Cerivastatin-M1-glucuronide	M_cvm1gluc_r	C30H36FNNaO11	628.5951532	-1	biggM:cvm1gluc;bigg.metabolite:cvm1gluc;biggM:M_cvm1gluc
MNXM744674	Cerivastatin-M23-glucuronide	M_cvm23gluc_r	C31H38FNNaO12	658.6211332	-1	biggM:cvm23gluc;bigg.metabolite:cvm23gluc;biggM:M_cvm23gluc
MNXM744675	Cystyl-Asparaginyl-Methionine	M_cysasnmet_c;M_cysasnmet_e	C12H22N4O5S2	366.45904	0	biggM:cysasnmet;bigg.metabolite:cysasnmet;biggM:M_cysasnmet
MNXM744676	Cystyl-Aspartyl-Phenylalanine	M_cysaspphe_c;M_cysaspphe_e	C16H20N3O6S	382.41262	-1	biggM:cysaspphe;bigg.metabolite:cysaspphe;biggM:M_cysaspphe
MNXM744677	Cystyl-Cysteine	M_cyscys_c;M_cyscys_e	C6H12N2O3S2	224.30316	0	biggM:cyscys;bigg.metabolite:cyscys;biggM:M_cyscys
MNXM744678	Cystyl-Glutaminyl-Methionine	M_cysglnmet_c;M_cysglnmet_e	C13H24N4O5S2	380.48562	0	biggM:cysglnmet;bigg.metabolite:cysglnmet;biggM:M_cysglnmet
MNXM744679	Cystyl-Glutamyl-Histidine	M_cysgluhis_c;M_cysgluhis_e	C14H20N5O6S	386.4047	-1	biggM:cysgluhis;bigg.metabolite:cysgluhis;biggM:M_cysgluhis
MNXM744680	Cystyl-Glutamyl-Tryptophan	M_cysglutrp_c;M_cysglutrp_e	C19H23N4O6S	435.47528	-1	biggM:cysglutrp;bigg.metabolite:cysglutrp;biggM:M_cysglutrp
MNXM744681	Cystyl-Leucyl-Threonine	M_cysleuthr_c;M_cysleuthr_e	C13H25N3O5S	335.42082	0	biggM:cysleuthr;bigg.metabolite:cysleuthr;biggM:M_cysleuthr
MNXM744682	Cystyl-Seryl-Methionine	M_cyssermet_c;M_cyssermet_e	C11H21N3O5S2	339.43366	0	biggM:cyssermet;bigg.metabolite:cyssermet;biggM:M_cyssermet
MNXM744683	Cystyl-Tyrosyl-Asparagine	M_cystyrasn_c;M_cystyrasn_e	C16H22N4O6S	398.43524	0	biggM:cystyrasn;bigg.metabolite:cystyrasn;biggM:M_cystyrasn
MNXM744684	5-Dodecenoyl Coenzyme A	M_dd5ecoa_m	C33H52N7O17P3S	943.790243	-4	biggM:dd5ecoa;bigg.metabolite:dd5ecoa;biggM:M_dd5ecoa
MNXM744685	4,7-Decadienoyl Coenzyme A	M_dec47dicoa_m;M_dec47dicoa_x	C31H46N7O17P3S	913.721203	-4	biggM:dec47dicoa;bigg.metabolite:dec47dicoa;biggM:M_dec47dicoa
MNXM744686	2,4,7-Decatrienoyl Coenzyme A	M_dectricoa_m;M_dectricoa_x	C31H44N7O17P3S	911.705323	-4	biggM:dectricoa;bigg.metabolite:dectricoa;biggM:M_dectricoa
MNXM744687	Deoxy-fluvastatin-dinor	M_deoxfvs_c;M_deoxfvs_e;M_deoxfvs_x	C22H21FNNaO2	373.3958532	0	biggM:deoxfvs;bigg.metabolite:deoxfvs;biggM:M_deoxfvs
MNXM744688	N-desisopropyl-fluvastatin	M_desfvs_c;M_desfvs_e;M_desfvs_r	C21H19FNNaO4	391.3680732	0	biggM:desfvs;bigg.metabolite:desfvs;biggM:M_desfvs
MNXM744689	Dehydro-gliclazide	M_dhglz_c;M_dhglz_e	C15H18N3O3S	320.38784	-1	biggM:dhglz;bigg.metabolite:dhglz;biggM:M_dhglz
MNXM744690	Dihomo-Gamma-Linolenoyl Ethanolamide	M_diholineth_e	C22H39NO2	349.5506	0	biggM:diholineth;bigg.metabolite:diholineth;biggM:M_diholineth
MNXM744691	2,4,7,10,13,16,19-Docosaheptenoyl Coenzyme A	M_docohepcoa_m	C43H60N7O17P3S	1071.960763	-4	biggM:docohepcoa;bigg.metabolite:docohepcoa;biggM:M_docohepcoa
MNXM744692	2,4,7,10,13,16-Docosahexenoyl Coenzyme A	M_docohexcoa_m;M_docohexcoa_x	C43H62N7O17P3S	1073.976643	-4	biggM:docohexcoa;bigg.metabolite:docohexcoa;biggM:M_docohexcoa
MNXM744693	3,7,10,13,16,19-Docosahexenoyl Coenzyme A	M_docosahexcoa_m	C43H62N7O17P3S	1073.976643	-4	biggM:docosahexcoa;bigg.metabolite:docosahexcoa;biggM:M_docosahexcoa
MNXM744694	Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)	M_docteteth_e	C24H41NO2	375.58788	0	biggM:docteteth;bigg.metabolite:docteteth;biggM:M_docteteth
MNXM744695	Dopamine-3-O-Glucuronide	M_dopa3glcur_c;M_dopa3glcur_e	C14H19NO8	329.3026	0	biggM:dopa3glcur;bigg.metabolite:dopa3glcur;biggM:M_dopa3glcur
MNXM744696	Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid	M_eic21114tr_c;M_eic21114tr_e	C20H33O2	305.47482	-1	biggM:eic21114tr;bigg.metabolite:eic21114tr;biggM:M_eic21114tr
MNXM744697	2,5,8,11,14-Eicosapentaenoyl Coenzyme A	M_eipencoa_x	C41H60N7O17P3S	1047.939363	-4	biggM:eipencoa;bigg.metabolite:eipencoa;biggM:M_eipencoa
MNXM744698	31-O-Desmethyl,19-Hydroxy,37, 39-Epoxy-tacrolimus	M_epoxtac_c;M_epoxtac_e;M_epoxtac_r	C41H63NO14	793.93726	0	biggM:epoxtac;bigg.metabolite:epoxtac;biggM:M_epoxtac
MNXM744699	Fluvastatin	M_fvs_c;M_fvs_e;M_fvs_r;M_fvs_x	C24H25FNNaO4	433.4478132	0	biggM:fvs;bigg.metabolite:fvs;biggM:M_fvs
MNXM744700	Fluvastatin-CoA form	M_fvscoa_c;M_fvscoa_x	C45H61FN8NaO19P3S	1184.9838162	0	biggM:fvscoa;bigg.metabolite:fvscoa;biggM:M_fvscoa
MNXM744701	Fluvstatin-glucuronide	M_fvsgluc_r	C30H32FNNaO10	608.5639932	-1	biggM:fvsgluc;bigg.metabolite:fvsgluc;biggM:M_fvsgluc
MNXM744702	Des-isopropyl-dihydro-fluvastatin-tetranor	M_fvstet_c;M_fvstet_e;M_fvstet_r	C17H13FNNaO2	305.2788332	0	biggM:fvstet;bigg.metabolite:fvstet;biggM:M_fvstet
MNXM744703	Des-isopropyl-dihydro-fluvastatin-tetranor-glucuronide	M_fvstetglu_c;M_fvstetglu_e;M_fvstetglu_r	C23H20FNNaO8	480.3950132	-1	biggM:fvstetglu;bigg.metabolite:fvstetglu;biggM:M_fvstetglu
MNXM744704	Glucuronide-conjugate of 3-methoxy-acetaminophen	M_glc3meacp_c;M_glc3meacp_e;M_glc3meacp_r	C14H16NO9	342.27818	-1	biggM:glc3meacp;bigg.metabolite:glc3meacp;biggM:M_glc3meacp
MNXM744705	Glutaminyl-Asparaginyl-Glutamine	M_glnasngln_c;M_glnasngln_e	C14H24N6O7	388.3766	0	biggM:glnasngln;bigg.metabolite:glnasngln;biggM:M_glnasngln
MNXM744706	Glutaminyl-Histidyl-Histidine	M_glnhishis_c;M_glnhishis_e	C17H24N8O5	420.42338	0	biggM:glnhishis;bigg.metabolite:glnhishis;biggM:M_glnhishis
MNXM744707	Glutaminyl-Histidyl-Lysine	M_glnhislys_c;M_glnhislys_e	C17H30N7O5	412.46428	1	biggM:glnhislys;bigg.metabolite:glnhislys;biggM:M_glnhislys
MNXM744708	Glutaminyl-Lysyl-Lysine	M_glnlyslys_c;M_glnlyslys_e	C17H36N6O5	404.50518	2	biggM:glnlyslys;bigg.metabolite:glnlyslys;biggM:M_glnlyslys
MNXM744709	Glutaminyl-Lysyl-Tryptophan	M_glnlystrp_c;M_glnlystrp_e	C22H33N6O5	461.53486	1	biggM:glnlystrp;bigg.metabolite:glnlystrp;biggM:M_glnlystrp
MNXM744710	Glutaminyl-Prolyl-Glutamate	M_glnproglu_c;M_glnproglu_e	C15H23N4O7	371.36588	-1	biggM:glnproglu;bigg.metabolite:glnproglu;biggM:M_glnproglu
MNXM744711	Glutaminyl-Tryptophanyl-Glutamate	M_glntrpglu_c;M_glntrpglu_e	C21H26N5O7	460.46064	-1	biggM:glntrpglu;bigg.metabolite:glntrpglu;biggM:M_glntrpglu
MNXM744712	Glutaminyl-Tyrosyl-Leucine	M_glntyrleu_c;M_glntyrleu_e	C20H30N4O6	422.47556	0	biggM:glntyrleu;bigg.metabolite:glntyrleu;biggM:M_glntyrleu
MNXM744713	Glutaminyl-Arginyl-Leucine	M_gluargleu_c;M_gluargleu_e	C17H32N6O6	416.47282	0	biggM:gluargleu;bigg.metabolite:gluargleu;biggM:M_gluargleu
MNXM744714	Glutaminyl-Asparaginyl-Leucine	M_gluasnleu_c;M_gluasnleu_e	C15H25N4O7	373.38176	-1	biggM:gluasnleu;bigg.metabolite:gluasnleu;biggM:M_gluasnleu
MNXM744715	Glutamyl-Glutamate	M_gluglu_c;M_gluglu_e	C10H14N2O7	274.22744	-2	biggM:gluglu;bigg.metabolite:gluglu;biggM:M_gluglu
MNXM744716	Glutamyl-Isoleucyl-Lysine	M_gluilelys_c;M_gluilelys_e	C17H32N4O6	388.45934	0	biggM:gluilelys;bigg.metabolite:gluilelys;biggM:M_gluilelys
MNXM744717	Glutamyl-Leucine	M_gluleu_c;M_gluleu_e	C11H19N2O5	259.27904	-1	biggM:gluleu;bigg.metabolite:gluleu;biggM:M_gluleu
MNXM744718	Glutamyl-Methionine	M_glumet_c;M_glumet_e	C10H17N2O5S	277.31846	-1	biggM:glumet;bigg.metabolite:glumet;biggM:M_glumet
MNXM744719	Glutamyl-Methioninyl-Histidine	M_glumethis_c;M_glumethis_e	C16H24N5O6S	414.45786	-1	biggM:glumethis;bigg.metabolite:glumethis;biggM:M_glumethis
MNXM744720	Glutamyl-Threonine	M_gluthr_c;M_gluthr_e	C9H15N2O6	247.22528	-1	biggM:gluthr;bigg.metabolite:gluthr;biggM:M_gluthr
MNXM744721	Glutamyl-Threonyl-Lysine	M_gluthrlys_c;M_gluthrlys_e	C15H28N4O7	376.40558	0	biggM:gluthrlys;bigg.metabolite:gluthrlys;biggM:M_gluthrlys
MNXM744722	Glutamyl-Tryptophanyl-Alanine	M_glutrpala_c;M_glutrpala_e	C19H23N4O6	403.40928	-1	biggM:glutrpala;bigg.metabolite:glutrpala;biggM:M_glutrpala
MNXM744723	Glycyl-Histidyl-Asparagine	M_glyhisasn_c;M_glyhisasn_e	C12H18N6O5	326.30876	0	biggM:glyhisasn;bigg.metabolite:glyhisasn;biggM:M_glyhisasn
MNXM744724	Glycyl-Histidyl-Lysine	M_glyhislys_c;M_glyhislys_e	C14H25N6O4	341.38634	1	biggM:glyhislys;bigg.metabolite:glyhislys;biggM:M_glyhislys
MNXM744725	Glycyl-Lysyl-Cysteine	M_glylyscys_c;M_glylyscys_e	C11H23N4O4S	307.39088	1	biggM:glylyscys;bigg.metabolite:glylyscys;biggM:M_glylyscys
MNXM744726	Glycyl-Lysyl-Phenylalanine	M_glylysphe_c;M_glylysphe_e	C17H27N4O4	351.42084	1	biggM:glylysphe;bigg.metabolite:glylysphe;biggM:M_glylysphe
MNXM744727	Glycyl-Tyrosyl-Lysine	M_glytyrlys_c;M_glytyrlys_e	C17H27N4O5	367.42024	1	biggM:glytyrlys;bigg.metabolite:glytyrlys;biggM:M_glytyrlys
MNXM744728	Glycyl-Valyl-Histidine	M_glyvalhis_c;M_glyvalhis_e	C13H21N5O4	311.33714	0	biggM:glyvalhis;bigg.metabolite:glyvalhis;biggM:M_glyvalhis
MNXM744729	7-Hexadecenoyl Coenzyme A	M_hexde7coa_x	C37H60N7O17P3S	999.896563	-4	biggM:hexde7coa;bigg.metabolite:hexde7coa;biggM:M_hexde7coa
MNXM744730	2,4,7,10-Hexadecatetraenoyl Coenzyme A	M_hexdectecoa_m;M_hexdectecoa_x	C37H54N7O17P3S	993.848923	-4	biggM:hexdectecoa;bigg.metabolite:hexdectecoa;biggM:M_hexdectecoa
MNXM744731	2,4,7,10,13-Hexadecapentaenoyl Coenzyme A	M_hexdpencoa_m;M_hexdpencoa_x	C37H52N7O17P3S	991.833043	-4	biggM:hexdpencoa;bigg.metabolite:hexdpencoa;biggM:M_hexdpencoa
MNXM744732	(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid	M_hexdtr_c;M_hexdtr_e;M_hexdtr_m	C16H25O2	249.3685	-1	biggM:hexdtr;bigg.metabolite:hexdtr;biggM:M_hexdtr
MNXM744733	7,10,13-Hexadecatrienoyl Coenzyme A	M_hexdtrcoa_m	C37H56N7O17P3S	995.864803	-4	biggM:hexdtrcoa;bigg.metabolite:hexdtrcoa;biggM:M_hexdtrcoa
MNXM744734	Histidyl-Arginyl-Cysteine	M_hisargcys_c;M_hisargcys_e	C15H27N8O4S	415.4924	1	biggM:hisargcys;bigg.metabolite:hisargcys;biggM:M_hisargcys
MNXM744735	Histidyl-Arginyl-Serine	M_hisargser_c;M_hisargser_e	C15H27N8O5	399.4258	1	biggM:hisargser;bigg.metabolite:hisargser;biggM:M_hisargser
MNXM744736	Histidyl-Aspartate	M_hisasp_c;M_hisasp_e	C10H13N4O5	269.23418	-1	biggM:hisasp;bigg.metabolite:hisasp;biggM:M_hisasp
MNXM744737	Histidyl-Cystyl-Cysteine	M_hiscyscys_c;M_hiscyscys_e	C12H19N5O4S2	361.44256	0	biggM:hiscyscys;bigg.metabolite:hiscyscys;biggM:M_hiscyscys
MNXM744738	Histidyl-Glutaminyl-Alanine	M_hisglnala_c;M_hisglnala_e	C14H22N6O5	354.36192	0	biggM:hisglnala;bigg.metabolite:hisglnala;biggM:M_hisglnala
MNXM744739	Histidyl-Glutamate	M_hisglu_c;M_hisglu_e	C11H15N4O5	283.26076	-1	biggM:hisglu;bigg.metabolite:hisglu;biggM:M_hisglu
MNXM744740	Histidyl-Glutamyl-Glutamine	M_hisglugln_c;M_hisglugln_e	C16H23N6O7	411.39006	-1	biggM:hisglugln;bigg.metabolite:hisglugln;biggM:M_hisglugln
MNXM744741	Histidyl-Lysyl-Lysine	M_hisglylys_c;M_hisglylys_e	C18H35N7O4	413.51528	2	biggM:hisglylys;bigg.metabolite:hisglylys;biggM:M_hisglylys
MNXM744742	Histidyl-Histidyl-Lysine	M_hishislys_c;M_hishislys_e	C18H29N8O4	421.47438	1	biggM:hishislys;bigg.metabolite:hishislys;biggM:M_hishislys
MNXM744743	Histidyl-Lysyl-Alanine	M_hislysala_c;M_hislysala_e	C15H27N6O4	355.41292	1	biggM:hislysala;bigg.metabolite:hislysala;biggM:M_hislysala
MNXM744744	Histidyl-Lysyl-Glutamate	M_hislysglu_c;M_hislysglu_e	C17H28N6O6	412.44106	0	biggM:hislysglu;bigg.metabolite:hislysglu;biggM:M_hislysglu
MNXM744745	Histidyl-Lysyl-Isoleucine	M_hislysile_c;M_hislysile_e	C18H33N6O4	397.49266	1	biggM:hislysile;bigg.metabolite:hislysile;biggM:M_hislysile
MNXM744746	Histidyl-Lysyl-Threonine	M_hislysthr_c;M_hislysthr_e	C16H29N6O5	385.4389	1	biggM:hislysthr;bigg.metabolite:hislysthr;biggM:M_hislysthr
MNXM744747	Histidyl-Lysyl-Valine	M_hislysval_c;M_hislysval_e	C17H31N6O4	383.46608	1	biggM:hislysval;bigg.metabolite:hislysval;biggM:M_hislysval
MNXM744748	Histidyl-Methionyl-Glutamine	M_hismetgln_c;M_hismetgln_e	C16H26N6O5S	414.48108	0	biggM:hismetgln;bigg.metabolite:hismetgln;biggM:M_hismetgln
MNXM744749	Histidyl-Phenylalanyl-Arginine	M_hisphearg_c;M_hisphearg_e	C21H31N8O4	459.52236	1	biggM:hisphearg;bigg.metabolite:hisphearg;biggM:M_hisphearg
MNXM744750	Histidyl-Prolyl-Lysine	M_hisprolys_c;M_hisprolys_e	C17H29N6O4	381.4502	1	biggM:hisprolys;bigg.metabolite:hisprolys;biggM:M_hisprolys
MNXM744751	Histidyl-Tryptophanyl-Histidine	M_histrphis_c;M_histrphis_e	C23H26N8O4	478.50406	0	biggM:histrphis;bigg.metabolite:histrphis;biggM:M_histrphis
MNXM744752	Trans-Delta-2-Heptadecanoyl Coenzyme A	M_hpdececoa_m	C36H58N7O17P3S	985.869983	-4	biggM:hpdececoa;bigg.metabolite:hpdececoa;biggM:M_hpdececoa
